Date,MSFT,SHEL,JPM,^GSPC,EURUSD=X,LOAN
2015-03-09,0.011501022458363878,0.00180010739941628,0.009968220411021982,0.003936662357975969,-0.017009420131539596,0.0019437728893189204
2015-03-10,-0.019321354965600245,-0.040378824971071904,-0.025359742223908032,-0.017106820937141425,-0.001159793377558223,0.002903770066442944
2015-03-11,-0.001190808365086087,-0.010784880820702801,0.00465921147318497,-0.001919520676484767,-0.011578674390493175,0.0008237682353882562
2015-03-12,-0.023133522384087377,0.00959213738615732,0.018584266622209432,0.012522702206037068,-0.015049712776884282,0.0006637702953247797
2015-03-13,0.008737918151331679,-0.024155679320213005,-0.006047062988738143,-0.006093237090196838,0.007326527593731302,-0.0004962314594359626
2015-03-16,0.004340546744602151,0.008867389872152725,0.013838095940165425,0.013442909023855906,-0.013709205487791821,0.0007037673961548578
2015-03-17,0.003362932146348691,0.011359358628146318,-0.003887845356512398,-0.0033256977077820026,0.008674338979073777,0.0017437683116822017
2015-03-18,0.019002582483379615,0.03877356827174602,0.0022698019436829617,0.012085101501628708,0.0023712366367233243,0.004423774338903881
2015-03-19,-0.0049530654609019325,-0.00893016092965702,-0.00894672055882056,-0.004884489126950175,0.0234941858924157,-0.0008962310779662359
2015-03-20,0.013854859776663207,0.02185229449359471,0.008946720558820623,0.008972382193259682,-0.016827025546640437,0.0020237718593506585
2015-03-23,-0.0004667748689762916,0.016601554904400698,-0.009927578745558729,-0.0017472566067133015,0.014670142016394027,0.0007437692653565179
2015-03-24,0.0009331243274738942,-0.014328888374149204,-0.011184639360631188,-0.006158345701590925,0.010874785980817097,0.0016237674724488033
2015-03-25,-0.03414260369132591,0.012248527348789869,-0.014158331488585661,-0.014665926527239062,-0.0039325375004806,-0.0015362276065917242
2015-03-26,-0.006048198620036501,-0.017287922906957964,-0.0011749573929451147,-0.0023803307374738966,0.005345387331017505,-0.0033362306583495367
2015-03-27,-0.005840924487263611,-0.014445202789844227,0.00016757721752122477,0.0023657607295033602,-0.006783444864340464,0.0025037704479126703
2015-03-30,-0.00024396881277643533,0.007412613170580244,0.02340173720561679,0.012162382647149434,-0.00013053642274932147,-0.0004562343586058844
2015-03-31,-0.0073515896559087236,-0.0212311898050943,-0.006252898574492777,-0.008834686217530795,-0.005037992599711713,0.00130377159232185
2015-04-01,0.0014750198325653593,0.009012020714008771,-0.0038293373883861383,-0.0039732542018475255,-0.008540873017487882,0.002783769227209545
2015-04-02,-0.01061627436002017,0.002323423966298375,0.009463209567710585,0.0035234523037141535,0.002957276753665615,-0.0012962306964965093
2015-04-06,0.030794269268093904,0.01920718250774339,-0.0008265574523838883,0.006587072647165644,0.02125811541736786,0.00014376983756110782
2015-04-07,-0.00048171972188540435,0.007290659002492433,0.006264129640002265,-0.002064032708587167,-0.0060653229178221696,0.0005837713252930414
2015-04-08,-0.00265227036463418,-0.03482046856262447,0.003281635763270501,0.0026789415573472003,-0.010172146205242448,6.377086752936953e-05
2015-04-09,0.0014475453840558346,-0.007212744496444287,0.0068560385802213936,0.004447575873625805,-0.0035980022818393863,-0.002376228712853931
2015-04-10,0.005769531720507736,0.005539941567942238,0.003734574869270706,0.005189376899456221,-0.010834236933770044,0.0004237686168579828
2015-04-13,0.0009578629112690029,0.0011711668181095352,0.005978714299400265,-0.004591806820961145,-0.00556437038889904,0.0006237684261231196
2015-04-14,-0.002637109180558484,0.010811151722030784,0.015506947853568931,0.00162843225851382,-0.0034846413494175107,0.001543768502417065
2015-04-15,0.014539572598846093,0.028055832124092253,0.01838955259101777,0.005134989044995592,0.006992003460704671,0.0003037725459961664
2015-04-16,-0.002369312933285588,0.01738092554576883,-0.00624904797245817,-0.0007787467579851993,0.002782790278670431,0.001023768044653393
2015-04-17,-0.012890923057907682,-0.008254045382012692,-0.015317976078690974,-0.01137570418905323,0.007351252890400624,0.00126376972312019
2015-04-20,0.030523823095400852,0.001751480241619566,0.00634487856613981,0.009192748586536723,0.0050679161456982395,-0.0016562284458251225
2015-04-21,-0.006311780432718199,-0.0068651863590546355,-0.014814745191957726,-0.001481702504767951,-0.005820546172887794,-0.0006962312687010992
2015-04-22,0.008174366113278663,-0.0009615446351288153,0.010059864395962624,0.005074582853386292,-0.0005372106117897189,-0.002096229933557056
2015-04-23,0.008108909375321889,0.009575571507645897,-0.0022268683962315588,0.0023549408425523675,-0.0014813196868964213,0.0011437688838867915
2015-04-24,0.09941275598157773,-0.0031818920517470116,-0.0031901244444432746,0.0022502668247534868,0.008282392182623336,0.0013437686931519282
2015-04-27,0.0033366370242827923,0.005244547720954682,-0.004161712336580648,-0.004149913240734652,0.004976411397304738,-0.0001362289417357672
2015-04-28,0.023254968161484972,0.004586228402994767,0.00671447875226003,0.0027654044373465075,0.0008264150689745702,-0.0018162311542601812
2015-04-29,-0.0020364216687431525,0.0018912603600024583,0.013295441248572163,-0.003747348127573222,0.008345486175603142,-0.002336231612023853
2015-04-30,-0.008597906474394568,-0.001102782998314254,-0.005359901717890511,-0.010180553033248205,0.013150357104829433,-0.0002962268817992438
2015-05-01,0.00041095220693416454,0.001732548671747259,0.005517435970853436,0.010863776563455257,0.008987238741826697,-0.0026962341297240484
2015-05-04,-0.008668431689734848,0.003456431056253454,0.01729950625815763,0.0029364331477630206,-0.0025648492814611475,-0.0005762256610961188
2015-05-05,-0.013355829042374135,-0.002984209985225732,-0.004956627361885296,-0.0119080033585301,-0.0032944063047326937,-0.0014962352741332281
2015-05-06,-0.02812291624829325,-0.0014170183704475098,-0.007481433095052543,-0.004465681140931977,0.003327975519527869,-0.002416225813684009
2015-05-07,0.009034562716594767,-0.021656777751499073,0.009033024895264353,0.003766710469475405,0.013775355917792378,0.002383769608679272
2015-05-08,0.02223423097338172,0.03355782313497145,0.015232019613887189,0.013368147987361164,-0.008368926256090859,0.0015037666332154047
2015-05-11,-0.007989423950567613,0.00015602706868344724,-0.0006108579781830799,-0.005102556456082039,-0.004712598588704311,-0.004816223524865651
2015-05-12,-0.00042242779999929214,-0.009539489413630904,-0.0013762856533648228,-0.002953996439367266,-0.00444541589227636,0.0007037673961548578
2015-05-13,0.00589612903285589,0.009523442629905567,0.0024453352560792163,-0.0003050012906516677,0.006888684738586101,-0.0007362331379027594
2015-05-14,0.022626498799122114,0.004099079235280435,0.008056496467526791,0.010721604261760033,0.011432461064799745,0.0018637691509156
2015-05-15,-0.008657893426731502,-0.005205167702527711,-0.0025772287400077434,0.0007681188278664758,0.0047899727089588595,0.004063771821203686
2015-05-18,-0.0060222497931600736,-0.01722813646124584,0.008163287272500938,0.003043312472570502,0.0035075168488019185,-0.0033362258899779546
2015-05-19,-0.0025189137253234465,-0.014587039373098602,0.00884381468634432,-0.0006435815978420154,-0.010440419164911752,-0.001216236494836353
2015-05-20,0.0,0.0026089465197429262,-0.0079403865848738,-0.0009309494507940488,-0.01597756493461942,0.0005837760936646234
2015-05-21,-0.0033681098548690195,0.014388589576000952,0.002553459565020531,0.0023351459087448084,-0.004126789020246717,0.002783769227209545
2015-05-22,-0.011026901801713933,-0.017814336824609346,-0.0027042693712385794,-0.0022363851494835974,0.000999501942301675,-0.0010562290180297124
2015-05-26,-0.006631386118812537,-0.025149971375065302,-0.01119502034321705,-0.010335204907502334,-0.012741622536189016,0.0032637630473999753
2015-05-27,0.021656372759931833,0.007345801354407767,0.011195020343217014,0.009120918929110081,-0.007530607610023686,0.00022377357596442814
2015-05-28,-0.003365985124222216,0.0,-0.0040700497526477,-0.0012675639174870542,0.0010240822139052667,0.0003437648784546625
2015-05-29,-0.012512093687764477,-0.0066756472635965845,-0.006364532774930722,-0.006338515184097658,0.005519651348569679,0.001543773270788647
2015-06-01,0.00786492336514342,-0.013656570195442683,0.004550213410292657,0.002057343499147661,-0.00021918382883109443,-0.003736225508508228
2015-06-02,-0.006585086321048089,0.01198061693718806,-0.0009086668829574959,-0.0010091051653478204,-0.0031945441674160616,-0.0028162349689574468
2015-06-03,-0.0014933655236890014,-0.001343008031234636,0.010247250691939562,0.0021166294697559994,0.020570519995353528,-0.0038562263477416267
2015-06-04,-0.010513991150045131,-0.016767181814518483,-0.005562542934546534,-0.008660562215101069,0.00962402252899677,0.0025037704479126703
2015-06-05,-0.004756597833096395,-0.003593161941234006,0.016299217746936392,-0.0014372152327325357,-0.004448153437737399,-0.003656231306848072
2015-06-08,-0.008925925672850827,-0.0003430032841393295,-0.007892138555858678,-0.006495560338305542,-0.008937435466511465,0.0009837661754517329
2015-06-09,-0.001750428393356591,-0.006709416112430618,0.004326344796695242,0.00041826551900276467,0.015436691791918054,-0.0012962306964965093
2015-06-10,0.020811096604823765,0.020503195416581726,0.015948008839435215,0.011970491752514406,0.001603148481557447,-0.002296224974450611
2015-06-11,-0.003653547275309122,-0.0006769540432017404,0.0038015393794282246,0.0017371167565281324,0.0011418484431849935,0.003943770981970287
2015-06-12,-0.010172219847550802,-0.018273783914380993,-0.003947816490391591,-0.007018874653102703,-0.006326003998797131,6.37660991577875e-05
2015-06-15,-0.010716726920033205,-0.00034489531278046576,-0.0038169818931032364,-0.004633289621771348,-0.0018416999282599,0.0012237678539185298
2015-06-16,0.007666285493655704,0.004987296983016523,0.0055737408834331936,0.005673730515753803,0.005072973666452048,0.0017437683116822017
2015-06-17,0.0030504414263775605,0.0003434045702058068,-0.003369699360315496,0.0019776843950728407,-0.0031076245602327905,0.0006237731944947016
2015-06-18,0.01618310165505489,0.005814208323598807,0.009348568880179582,0.009854000054008836,0.011317102775775476,-0.0016562332141967047
2015-06-19,-0.013359706883644622,-0.001706890685235758,-0.010229602639300488,-0.00531761523794962,6.814742282183998e-05,0.003503774262609936
2015-06-22,0.0028163071013492143,0.0095188617394109,0.012843388959307814,0.006076367981542122,0.00019340854312802777,-0.0035762275684447513
2015-06-23,-0.006946293971363277,-0.001862415015602814,0.011390440387992928,0.0006356664251933869,-0.0021018234919251122,-0.0018162311542601812
2015-06-24,-0.005898217058426237,0.008942979886108064,-0.010521238001094205,-0.007380465718305258,-0.015707869466468967,0.0016637645732788813
2015-06-25,0.00021947967506627197,-0.005052204126434912,-0.005374765829663192,-0.0029780041565964136,0.0031106374749242938,-0.0007362236011595953
2015-06-26,-0.008580254956565699,-0.00033784832768557824,0.004360029139586534,-0.00039015574492238484,-0.0003585326880844614,-0.0031762374866576423
2015-06-29,-0.019860181043871005,-0.025140188369375666,-0.02570804011671414,-0.02108696950861153,-0.020557530003985847,0.005943769074621654
2015-06-30,-0.004970562781684168,-0.012723665890357196,0.00829906525761901,0.0026549623524674106,0.02234041188051138,-1.6228102502368756e-05
2015-07-01,0.0067718415605372605,-0.01270973877876805,0.01107896943345357,0.006912096434637041,-0.00786995923882678,-0.003176227949914478
2015-07-02,-0.0011254438679956767,0.011305892996069468,-0.008112670788734965,-0.00030807018954653404,-0.0091444211248127,0.0011437736522583735
2015-07-06,-0.00022536046930883528,-0.01664944237891278,-0.0028178311858168496,-0.003869232698897424,-0.0035025744453048083,0.00474376068228767
2015-07-07,-0.0020291345075487965,-0.0028619791558089397,-0.007903038207053514,0.006062560593868743,0.004893832375966082,0.0020237766277222406
2015-07-08,-0.0013554808206723884,-0.01261725699077099,-0.020722036069275196,-0.016792964912141516,-0.003540463724615513,0.0011437641155152094
2015-07-09,0.0063087571523919765,0.00524648617776648,0.010338904974780919,0.0022596476448199895,0.0055312378423183215,-0.003656231306848072
2015-07-10,0.00201961457283856,0.02529964184214854,0.014118754098802972,0.012262986385007718,-0.000719325532484412,-0.0044962276447386975
2015-07-13,0.0206334534184018,-0.0008798549891221466,0.015391484533191665,0.011005268507355188,0.005947458116812767,-0.0003762306202025641
2015-07-14,0.0017550411198976397,0.014856897364661918,0.013855859136039825,0.00444327323650017,-0.012530463436316726,0.0013837753307251704
2015-07-15,0.0030640748069212667,-0.011692322630760258,0.0021703659814627033,-0.0007352563007372865,0.0015949153380938235,0.002103770829382397
2015-07-16,0.019477316392512153,0.0022792821577599033,0.005333184158641216,0.007982733444475738,-0.005871975078522234,6.37660991577875e-05
2015-07-17,-0.0008579561389949659,-0.0014020909849784258,-0.005044147810712602,0.00110557162445071,-0.005271865310069692,0.00026377067679450627
2015-07-20,0.00641458413617909,-0.00598045368401382,0.0007221521769592668,0.0007709366240016023,-0.005135896514216152,-0.0007762302387328376
2015-07-21,0.007642942395561738,0.006155707692162468,-0.002313181230905117,-0.004270796242723094,0.00047671267245076127,0.0014237724315552486
2015-07-22,-0.03749600271207651,-0.015372392772675918,0.014083060456034345,-0.00239056502019028,0.009602785990565396,0.0008637653362183344
2015-07-23,0.012438957853425402,-0.006072899199752092,-0.006298236427139323,-0.0056922102113794535,-0.0011808076001654936,0.0019437728893189204
2015-07-24,-0.0036942000815147796,-0.026135861982939324,-0.010537767788283359,-0.010761020696661188,0.005654226962210038,0.0003837715160279047
2015-07-27,-0.012926025478679673,-0.00905133751803632,-0.013146598819211599,-0.005791755065064178,-0.0015153177743711492,0.0018637691509156
2015-07-28,-0.00022024870236713741,0.017475101243956244,0.0005877903963007413,0.012310073801889353,0.010667031779729927,-0.0007362331379027594
2015-07-29,0.02073618380020056,0.01015950458996362,0.012993723974935775,0.007292142927383681,-0.002171333388186789,-0.0010162319171996342
2015-07-30,0.012665476105967433,0.03494209001918693,0.0014496549319179574,2.836690402236809e-05,-0.0074307844230215424,0.0005837760936646234
2015-07-31,-0.003846774756198514,0.0019157355233693175,-0.007414485987836141,-0.002274103801051709,-0.0040886157368478495,0.002663768387976147
2015-08-03,0.002352417611710913,-0.004883363739478431,0.0,-0.0027606939449045503,0.0027165152698595996,0.00234376297110603
2015-08-04,0.01547455293208912,-0.001749739186764573,-0.0010219655925629686,-0.0022522391669328678,-0.0011838816679125206,-0.002296224974450611
2015-08-05,0.0008409878152366585,0.010626219790362188,0.003936114914911188,0.003109838185490679,-0.006138438595033697,-0.0021362270343871343
2015-08-06,-0.020382850919534092,0.015133738260052078,-0.007008367651582114,-0.007783195922562142,0.0012966808782204785,0.0015037666332154047
2015-08-07,0.0025710005985094637,-0.007366391974358358,-0.0029346745897836746,-0.0028790228563377145,0.0021939166953536663,0.0025037704479126703
2015-08-10,0.012543731591018101,0.012473419934325212,0.012268439793285985,0.012726835632025084,0.0034698670125750844,-0.002376228712853931
2015-08-11,-0.019629711894177216,0.003390548514869521,-0.009626718734465647,-0.00960306468018227,0.004726078634827191,0.00418376312369392
2015-08-12,0.007085980303159134,0.007367685910033605,-0.014616103692704465,0.0009496036382146948,0.0022721040757417775,0.0004237686168579828
2015-08-13,-0.00021436075083730875,-0.028571157873391706,0.004599757041124811,-0.0012760258683812036,0.010712777255804502,-0.0022162212360472906
2015-08-14,0.005761316178244447,-0.00846703958778719,0.00502056439525109,0.0039043322743591373,0.0,-0.00013623847847893126
2015-08-17,0.006785274808961595,-0.006219576630869386,0.0026480136124268383,0.005197891709402951,-0.006108663255521878,0.0019837699901489986
2015-08-18,0.005515703746303439,-0.0064377047209717405,0.0020544311150895757,-0.0026289829356331003,-0.001352483812664581,-0.0016962303150267828
2015-08-19,-0.014060748806069789,-0.02121366115710155,-0.008982891348040126,-0.008289136409597112,-0.004266964851350222,0.0028237758647827876
2015-08-20,-0.020592559280245892,-0.006988015536065121,-0.024862624936514435,-0.021325960454146156,0.007873855973152174,0.0019437633525757564
2015-08-21,-0.05839590888536152,-0.03282670638824908,-0.03613210015273607,-0.03236924252187817,0.01064079168330274,0.0013437782298950922
2015-08-24,-0.032805377827702736,-0.05306152084088306,-0.05411076317100809,-0.04021144434651928,0.012380699998706527,0.00242376670950935
2015-08-25,-0.029460455236558488,-0.0018110963092547263,-0.005659254746864207,-0.013614249742655897,0.017953830837384836,-0.005296226881799244
2015-08-26,0.0538718915515841,-0.0030268445057422292,0.04886152439857608,0.03829129943453164,-0.002776123876240186,-0.0014162315357299077
2015-08-27,0.02748161797830758,0.048319344385648694,0.02464999531148696,0.02400725448969004,-0.018426171253778,0.0003037677776245844
2015-08-28,0.0006827974699759175,0.01262668057100408,-0.00544278882803488,0.0006085511568762156,-0.008154170208421229,-0.0005762351978392829
2015-08-31,-0.009376471976040631,0.006064813224353144,-0.0004676228371271452,-0.008427078663984055,-0.0030211537012615167,-0.00041622772103264225
2015-09-01,-0.03984589458635963,-0.04601564450257325,-0.04222046428029832,-0.030022649842427997,0.0010547203374023822,0.001263774491491772
2015-09-02,0.03616252877712811,0.00866803174311341,0.018061805812081336,0.01812767142321464,0.006001322367030283,-0.0006962360370726812
2015-09-03,0.003223357919455903,-0.003537250901365904,0.0017566031267472507,0.0011641156994188924,-0.006876618169878343,0.0011437736522583735
2015-09-04,-0.020671434109071612,-0.025721635389773668,-0.019005347477135053,-0.015448308754276238,-0.00806532276265567,0.0017437683116822017
2015-09-08,0.029597280160524292,0.025918834021065918,0.026634055831548417,0.024773637197038505,0.0034103989152158543,-0.0024962295520873294
2015-09-09,-0.018859840121242834,-0.013274544494913075,-0.015637677823914845,-0.013995035769084717,0.0038812977792104116,0.0006637702953247797
2015-09-10,0.0050949002145069065,0.008539874420397203,0.007689654229229017,0.005264075444935658,0.0011886876448424237,-0.001496225737390064
2015-09-11,0.004379784194468372,-0.0059502132301467595,-0.0015971321934222234,0.004477006444986281,0.006235746284049337,0.0017037616741089594
2015-09-14,-0.010171528733110136,-0.006986606195512694,-0.0028814937380821875,-0.00409804122304381,0.004696768975418549,0.00026377067679450627
2015-09-15,0.02160504535279611,0.007384351991558088,0.019054450767821626,0.01274968763143236,-0.00321657637933327,-0.0038962234485717044
2015-09-16,0.007249432765276349,0.02765163566977985,0.008769099970679135,0.0086677407153759,-0.0031724888166512403,-0.0007362331379027594
2015-09-17,-0.0011288089872216575,-0.0034875276186143635,-0.023504377212880668,-0.002564344442560099,0.001793859106660745,0.003583768464270092
2015-09-18,-0.017554140397740666,-0.039593859080979205,-0.02767391911713255,-0.01629623095438354,0.009599021060692499,0.0036237655651001704
2015-09-21,0.014385104934415197,-0.0020211618701819483,0.008334277824460775,0.004555392033672697,-0.009599021060692518,-0.003216225050744556
2015-09-22,-0.004772112877760111,-0.033747978994313955,-0.00882663548400512,-0.012394930019378313,-0.008993020661598322,0.0037037693035034906
2015-09-23,-0.0006837650254452267,-0.009251797924994113,-0.00444283253591869,-0.002050744229593947,-0.006291828337582641,-0.0006162322986693609
2015-09-24,0.0009111490176608184,-0.007633660347790889,-0.006949918635612192,-0.00336865187130644,0.006202238453062305,0.0011037765514282953
2015-09-25,0.0006830424647082662,0.006788340268184112,0.02054440935683605,-0.00046590180122054944,-0.00098420599399791,-0.001776234053430103
2015-09-28,-0.014903202708047176,-0.030698655182362627,-0.024538021915272226,-0.026001211162809106,0.0020366200096589206,0.0030637680065064205
2015-09-29,0.0034589123437959134,0.014715611859331847,-0.002336824016133739,0.001232093912981713,0.0026134625229994684,0.001783774949255444
2015-09-30,0.018700895870039518,0.01788412870854301,0.01870774415727638,0.01889589860356512,0.0022149734776488374,-9.623184090568906e-05
2015-10-01,0.007876613480948999,0.016532597003403107,0.007353394914896788,0.001971938678337173,-0.0074796900146919185,0.0008637653362183344
2015-10-02,0.021291667328626623,0.033673132223290755,-0.0027916877317607195,0.014213793016405511,0.001912209736439254,0.0022637735378174557
2015-10-05,0.022994422669511662,0.03587349732707182,0.01970286626818739,0.018124593518502156,0.002993149005734862,-0.0025362314212889897
2015-10-06,0.0025699938343035117,0.03462994695125272,0.000483175957946178,-0.0035946893441432997,-0.002836394471725679,0.0009837661754517329
2015-10-07,0.0010689470884437443,0.027667180013009475,0.001288574797703613,0.008003519857552759,0.0064805645506604915,-0.0009362281787963141
2015-10-08,0.013793691424287668,0.01641918593913672,0.0,0.008779780144558488,-0.002487149252157135,-0.0016962303150267828
2015-10-09,-0.007191583591376432,-0.010976516485642962,-0.0032240666015177916,0.0007248485605153577,0.004167448837163841,0.0005037723552613031
2015-10-12,-0.002337615914454675,-0.0036250358016545635,-0.003396743977155663,0.0012746644773328382,0.007329512343022761,0.0005037723552613031
2015-10-13,-0.00234299941772623,-0.017216803831356802,-0.0027582521454249565,-0.006848823690127077,-0.0012726934624083094,0.001543763734045483
2015-10-14,-0.004488925433663375,0.02138462081716151,-0.025671745301034873,-0.0047274309119391435,0.0025924593986939803,0.0031037746440796626
2015-10-15,0.00704449981631171,0.01132764591978126,0.031180744119915817,0.014743551351355088,0.007921078428440172,-0.001536232374963306
2015-10-16,0.010580517659618371,0.007481290542961856,0.008687121158755164,0.004560061373697022,-0.009400012897170327,0.00014376983756110782
2015-10-19,0.002311904272316029,-0.027526753137820877,-0.0033694128485574687,0.0002705089438730595,-0.0006250706607294275,-5.623474007561093e-05
2015-10-20,0.0031456306855450933,0.0010938189742758665,0.004809863428224576,-0.0014221010558937615,-0.0028248710244674503,-0.0015762294757933842
2015-10-21,-0.01200415122284506,0.0036377976294526162,-0.0073846149322924545,-0.005842448911134253,0.0022002493549996794,0.001783774949255444
2015-10-22,0.01743188003702124,0.005612312468030675,0.018044318162314818,0.016490847012594123,-0.0005221643768558413,0.0003437648784546625
2015-10-23,0.0960101246304863,-0.01803470220839473,0.01070384674257188,0.010969953969042788,-0.02381738826847203,-0.0021762241352172125
2015-10-26,0.02576696571626193,-0.018928593572493452,0.00046950001008618316,-0.0019149330011001104,-0.00548104755284386,0.0011437641155152094
2015-10-27,-0.010376405580512487,-0.017193959612905183,-0.00407710878391928,-0.00255738586508774,0.004130108641989425,0.0013437686931519282
2015-10-28,0.005386989390780975,0.010426984003612463,0.028807815629308342,0.011770488488143476,-0.002619226557564859,-0.002416225813684009
2015-10-29,-0.011552154092105268,-0.008713732519030156,-0.004437326564126782,-0.00044987538066072313,-0.009840625188651057,-0.0030962337482543217
2015-10-30,-0.013585060878194267,-0.0019043336163384306,-0.014831110593587077,-0.004821481688425431,0.00591915423892352,0.001023772813024975
2015-11-02,0.01133353779490771,0.022989557339956446,0.019878764607079314,0.011803876338814608,0.002917677381930443,-0.0012962306964965093
2015-11-03,0.016947912477045,0.020102479339575284,0.003655544108944275,0.0027243529250675206,-0.0009037246235673501,-0.0011762298572631107
