Date,MSFT,SHEL,JPM,^GSPC,EURUSD=X,LOAN,w_MSFT,w_SHEL,w_JPM,w_^GSPC,w_EURUSD=X,w_LOAN,portfolio_return,portfolio_loss_pct,portfolio_loss_eur
2015-01-21,-0.0101832968369575,0.0158212125385811,0.0032261301366604,0.0047204650221893,-0.0044090935568122,-0.0016962303150267,-0.0020366593673915,0.0023731818807871652,0.00048391952049905995,0.00094409300443786,-0.00044090935568122,-0.00033924606300534,0.0009843796196460253,-0.0009843796196460253,-984.3796196460253
2015-01-22,0.0260088771309803,0.003650821516736,0.0299634380999944,0.0151543130706303,0.0059062638031638,-0.0015762294757933,0.00520177542619606,0.0005476232275104,0.00449451571499916,0.00303086261412606,0.0005906263803163801,-0.00031524589515866,0.0135501574679894,-0.0135501574679894,-13550.157467989398
2015-01-23,0.0010610749698239,-0.0102254181865848,-0.0159274503758207,-0.0055066562793019,-0.0233961479782033,0.0033037696849732,0.00021221499396478001,-0.0015338127279877199,-0.0023891175563731048,-0.00110133125586038,-0.00233961479782033,0.00066075393699464,-0.006490907407082115,0.006490907407082115,6490.907407082115
2015-01-26,-0.003610254228255,0.0191435471734566,0.0015867143636594,0.0025651679986232,-0.0196956731889454,-0.0002962268817992,-0.0007220508456510001,0.00287153207601849,0.00023800715454891,0.00051303359972464,-0.0019695673188945403,-5.924537635984e-05,0.0008717092893866595,-0.0008717092893866595,-871.7092893866595
2015-01-27,-0.0970989193768179,0.0036057085076524,-0.0100917007080379,-0.0134782878158575,0.0109291567181222,0.0002637659084229,-0.019419783875363583,0.00054085627614786,-0.001513755106205685,-0.0026956575631715,0.00109291567181222,5.275318168458001e-05,-0.021942671415096107,0.021942671415096107,21942.67141509611
2015-01-28,-0.0350660368093589,-0.0394549481182495,-0.0261389784398991,-0.013587502811022,0.0105835641185231,0.004183772660437,-0.00701320736187178,-0.005918242217737424,-0.0039208467659848645,-0.0027175005622044005,0.00105835641185231,0.0008367545320874001,-0.01767468596385876,0.01767468596385876,17674.68596385876
2015-01-29,0.0197124935196985,-0.0284786274504342,0.0166638425118642,0.0094895170582635,-0.0075871871789212,-0.0009362329471678,0.0039424987039397,-0.00427179411756513,0.0024995763767796295,0.0018979034116527,-0.0007587187178921201,-0.00018724658943356,0.0031222190674812197,-0.0031222190674812197,-3122.2190674812196
2015-01-30,-0.0390781376465594,-0.0138977587820719,-0.0234451258389931,-0.0130770990063184,0.0047834515392341,0.0031837736141114,-0.007815627529311881,-0.002084663817310785,-0.003516768875848965,-0.0026154198012636803,0.00047834515392341007,0.0006367547228222801,-0.01491738014698962,0.01491738014698962,14917.380146989619
2015-02-02,0.021548479076277,0.0239578580640203,0.0198459573677655,0.0128791700002155,-0.0023436960437512,0.0002237688075928,0.0043096958152554,0.003593678709603045,0.002976893605164825,0.0025758340000431,-0.00023436960437512,4.4753761518560006e-05,0.013266486287209812,-0.013266486287209812,-13266.486287209813
2015-02-03,0.007722037735548,0.0625103347384357,0.0222842327577622,0.014336238577453,0.0028879821752689,-0.00413622989541,0.0015444075471096,0.009376550210765356,0.00334263491366433,0.0028672477154906,0.00028879821752689,-0.0008272459790820002,0.016592392625474774,-0.016592392625474774,-16592.392625474775
2015-02-04,0.0057523782935786,-0.0238643068498065,-0.0060116988558763,-0.0041647065724529,0.0101454046620958,-0.0005362333286376,0.00115047565871572,-0.003579646027470975,-0.0009017548283814449,-0.0008329413144905801,0.00101454046620958,-0.00010724666572752001,-0.00325657271114522,0.00325657271114522,3256.57271114522
2015-02-05,0.0144744314584821,0.0210245804463131,0.0068934712054144,0.0102388107109092,-0.012173604340968,-0.0005762304294677,0.0028948862916964202,0.0031536870669469645,0.00103402068081216,0.0020477621421818404,-0.0012173604340968,-0.00011524608589354,0.007797749661647044,-0.007797749661647044,-7797.749661647044
2015-02-06,-0.0009429661612559,-0.0085680902061757,0.0195361961922138,-0.0034240276118785,0.0134462115755072,-0.0047762264240355,-0.00018859323225118001,-0.001285213530926355,0.0029304294288320697,-0.0006848055223757001,0.0013446211575507201,-0.0009552452848071001,0.0011611930160224547,-0.0011611930160224547,-1161.1930160224547
2015-02-09,-0.0011795359419026,0.00722039234429,-0.001209799549424,-0.0042562393104817,-0.0138309150051974,-0.0002562297809691,-0.00023590718838052,0.0010830588516434999,-0.0001814699324136,-0.0008512478620963399,-0.0013830915005197402,-5.124595619382001e-05,-0.0016199035879605201,0.0016199035879605201,1619.90358796052
2015-02-10,0.0056496740798013,-0.0096388558357175,0.0110081526375151,0.0106189795540623,0.0011094651160068,-0.0015762342441649,0.00112993481596026,-0.001445828375357625,0.001651222895627265,0.00212379591081246,0.00011094651160068001,-0.00031524684883298,0.00325482490981006,-0.00325482490981006,-3254.82490981006
2015-02-11,-0.0051777350686814,-0.0073957086747728,-0.001540809525986,-2.9034010158247172e-05,-0.0004417010023454,0.0002637706767945,-0.00103554701373628,-0.00110935630121592,-0.00023112142889789998,-5.806802031649435e-06,-4.417010023454e-05,5.2754135358899995e-05,-0.002373247510757389,0.002373247510757389,2373.2475107573887
2015-02-12,0.0166142727099348,0.0106145162142894,0.0203500758043843,0.009598295065916,-0.0008827231337113,0.0002237735759644,0.0033228545419869606,0.00159217743214341,0.003052511370657645,0.0019196590131832,-8.827231337113001e-05,4.475471519288e-05,0.009843684759792965,-0.009843684759792965,-9843.684759792965
2015-02-13,0.0179399407981458,0.0147342089758217,0.0016772070970356,0.0040664592277794,0.0080980830447098,-0.0012562288272948,0.0035879881596291604,0.002210131346373255,0.00025158106455534,0.00081329184555588,0.0008098083044709801,-0.00025124576545896004,0.007421554955125656,-0.007421554955125656,-7421.554955125656
2015-02-17,0.0004591733447756,0.0012057272747565,0.007180595697243,0.0015962996977983,-0.0061505985871596,-0.0048162330616088,9.183466895512e-05,0.00018085909121347502,0.0010770893545864499,0.00031925993955966,-0.00061505985871596,-0.0009632466123217601,9.073658327698466e-05,-9.073658327698466e-05,-90.73658327698466
2015-02-18,-0.0011481243010467,0.002105856134861,-0.0122207664916323,-0.0003143586232287,0.0062190656447842,0.0033037696849732,-0.00022962486020934003,0.00031587842022915,-0.001833114973744845,-6.287172464574001e-05,0.00062190656447842,0.00066075393699464,-0.000527072636897715,0.000527072636897715,527.0726368977149
2015-02-19,-0.0006895283216992,-0.0221858734069649,-0.0023609001876526,-0.0010626217157189,-0.0004104544026166,-0.0017362274158568,-0.00013790566433984,-0.003327881011044735,-0.00035413502814789,-0.00021252434314378003,-4.104544026166e-05,-0.00034724548317136006,-0.004420736970109265,0.004420736970109265,4420.736970109265
2015-02-20,0.0082419065795485,0.0110023865475596,0.009577475774525,0.0061078427210558,-0.0029256250068887,-0.0006562293994994,0.0016483813159097,0.0016503579821339398,0.00143662136617875,0.00122156854421116,-0.00029256250068887,-0.00013124587989988,0.0055331208278447995,-0.0055331208278447995,-5533.120827844799
2015-02-23,0.0065901975151443,-0.0096207944084989,-0.0075538159709504,-0.0003033852119856,0.0012966795108525,0.0031037651073364,0.0013180395030288601,-0.001443119161274835,-0.0011330723956425599,-6.067704239712e-05,0.00012966795108525,0.00062075302146728,-0.0005684081237331246,0.0005684081237331246,568.4081237331246
2015-02-24,-0.0013601464117779,0.0109878850780429,0.0244667533566042,0.0027549724688311,-0.0042703336043747,0.0029837690364746,-0.00027202928235558,0.001648182761706435,0.0036700130034906294,0.00055099449376622,-0.00042703336043747,0.00059675380729492,0.005766881423465154,-0.005766881423465154,-5766.8814234651545
2015-02-25,-0.00227045617021,0.0010617332269678,0.0052477802845253,-0.0007660169636026,0.0005328450956548,0.0009037719737915,-0.00045409123404199997,0.00015925998404517,0.0007871670426787949,-0.00015320339272052,5.328450956548001e-05,0.0001807543947583,0.000573171304285225,-0.000573171304285225,-573.171304285225
2015-02-26,0.001590295085973,-0.0174341560100724,0.0071708570929412,-0.0014771186302538,0.0021680953305266,-0.0017362321842284,0.0003180590171946,-0.00261512340151086,0.00107562856394118,-0.00029542372605076005,0.00021680953305266003,-0.00034724643684568,-0.00164729645021886,0.00164729645021886,1647.29645021886
2015-02-27,-0.0047778831368575,0.008449248372343,-0.0048836267290971,-0.0029606830486323,-0.0140261403405179,0.0007037673961548,-0.0009555766273715001,0.0012673872558514499,-0.0007325440093645649,-0.00059213660972646,-0.00140261403405179,0.00014075347923096,-0.0022747305454319054,0.0022747305454319054,2274.7305454319053
2015-03-02,0.0006844324582561,-0.0165038436641393,0.0079639831027039,0.006106238181133,-0.0038807132980833,-0.0031362308490844,0.00013688649165122,-0.002475576549620895,0.0011945974654055849,0.0012212476362266,-0.00038807132980833,-0.00062724616981688,-0.0009381624559627002,0.0009381624559627002,938.1624559627002
2015-03-03,-0.0137685752428122,-0.0156745285967254,0.003232927154424,-0.0045488726038175,0.0015303346959355,-0.0013762248981566,-0.0027537150485624404,-0.00235117928950881,0.0004849390731636,-0.0009097745207635,0.00015303346959355,-0.00027524497963132003,-0.00565194129570892,0.00565194129570892,5651.94129570892
2015-03-04,-0.0050960676097961,-0.0060216602932603,0.0025787213566104,-0.0043981612301545,0.0002794546526248,0.000103772736731,-0.0010192135219592201,-0.0009032490439890449,0.00038680820349156,-0.0008796322460309001,2.7945465262480002e-05,2.0754547346200002e-05,-0.0023665865958789247,0.0023665865958789247,2366.5865958789245
2015-03-05,0.0011605454552799,-0.0092601578589379,-0.0020946160209627,0.001195365251036,-0.0089946362031985,0.0005837665569214,0.00023210909105598,-0.001389023678840685,-0.000314192403144405,0.00023907305020720002,-0.00089946362031985,0.00011675331138428001,-0.0020147442496574798,0.0020147442496574798,2014.7442496574797
2015-03-06,-0.0175505787266232,-0.0210740181493059,-0.0180656130321674,-0.014275356362467,-0.0045222209703511,-0.0049762310016722,-0.00351011574532464,-0.003161102722395885,-0.0027098419548251098,-0.0028550712724934,-0.00045222209703511004,-0.00099524620033444,-0.013683599992408584,0.013683599992408584,13683.599992408583
2015-03-09,0.0115010224583638,0.0018001073994162,0.0099682204110219,0.0039366623579759,-0.0170094201315395,0.0019437728893189,0.00230020449167276,0.00027001610991243,0.001495233061653285,0.0007873324715951801,-0.00170094201315395,0.00038875457786378005,0.0035405986995434855,-0.0035405986995434855,-3540.5986995434855
2015-03-10,-0.0193213549656002,-0.0403788249710719,-0.025359742223908,-0.0171068209371414,-0.0011597933775582,0.0029037700664429,-0.00386427099312004,-0.006056823745660784,-0.0038039613335862,-0.0034213641874282805,-0.00011597933775582001,0.00058075401328858,-0.016681645584262543,0.016681645584262543,16681.645584262544
2015-03-11,-0.001190808365086,-0.0107848808207028,0.0046592114731849,-0.0019195206764847,-0.0115786743904931,0.0008237682353882,-0.00023816167301720002,-0.00161773212310542,0.000698881720977735,-0.00038390413529694,-0.00115786743904931,0.00016475364707764002,-0.0025340300024134952,0.0025340300024134952,2534.0300024134954
2015-03-12,-0.0231335223840873,0.0095921373861573,0.0185842666222094,0.012522702206037,-0.0150497127768842,0.0006637702953247,-0.00462670447681746,0.0014388206079235949,0.00278763999333141,0.0025045404412074,-0.00150497127768842,0.00013275405906494,0.0007320793470214645,-0.0007320793470214645,-732.0793470214645
2015-03-13,0.0087379181513316,-0.024155679320213,-0.0060470629887381,-0.0060932370901968,0.0073265275937313,-0.0004962314594359,0.0017475836302663203,-0.00362335189803195,-0.0009070594483107149,-0.00121864741803936,0.00073265275937313,-9.924629188718e-05,-0.003368068666629755,0.003368068666629755,3368.068666629755
2015-03-16,0.0043405467446021,0.0088673898721527,0.0138380959401654,0.0134429090238559,-0.0137092054877918,0.0007037673961548,0.0008681093489204201,0.0013301084808229051,0.00207571439102481,0.00268858180477118,-0.0013709205487791802,0.00014075347923096,0.005732346955991095,-0.005732346955991095,-5732.346955991095
2015-03-17,0.0033629321463486,0.0113593586281463,-0.0038878453565123,-0.003325697707782,0.0086743389790737,0.0017437683116822,0.00067258642926972,0.001703903794221945,-0.000583176803476845,-0.0006651395415564,0.0008674338979073701,0.00034875366233644,0.00234436143870223,-0.00234436143870223,-2344.36143870223
2015-03-18,0.0190025824833796,0.038773568271746,0.0022698019436829,0.0120851015016287,0.0023712366367233,0.0044237743389038,0.0038005164966759203,0.0058160352407619,0.000340470291552435,0.00241702030032574,0.00023712366367233,0.0008847548677807601,0.013495920860769086,-0.013495920860769086,-13495.920860769085
2015-03-19,-0.0049530654609019,-0.008930160929657,-0.0089467205588205,-0.0048844891269501,0.0234941858924157,-0.0008962310779662,-0.00099061309218038,-0.00133952413944855,-0.001342008083823075,-0.00097689782539002,0.0023494185892415703,-0.00017924621559324,-0.0024788707671936946,0.0024788707671936946,2478.8707671936945
2015-03-20,0.0138548597766632,0.0218522944935947,0.0089467205588206,0.0089723821932596,-0.0168270255466404,0.0020237718593506,0.00277097195533264,0.003277844174039205,0.0013420080838230897,0.00179447643865192,-0.0016827025546640399,0.00040475437187012,0.007907352469052935,-0.007907352469052935,-7907.352469052935
2015-03-23,-0.0004667748689762,0.0166015549044006,-0.0099275787455587,-0.0017472566067133,0.014670142016394,0.0007437692653565,-9.335497379524e-05,0.00249023323566009,-0.0014891368118338049,-0.00034945132134266,0.0014670142016394,0.00014875385307130002,0.002174058183399085,-0.002174058183399085,-2174.058183399085
2015-03-24,0.0009331243274738,-0.0143288883741492,-0.0111846393606311,-0.0061583457015909,0.010874785980817,0.0016237674724488,0.00018662486549476002,-0.0021493332561223796,-0.001677695904094665,-0.0012316691403181802,0.0010874785980817,0.00032475349448976,-0.003459841342469005,0.003459841342469005,3459.8413424690048
2015-03-25,-0.0341426036913259,0.0122485273487898,-0.0141583314885856,-0.014665926527239,-0.0039325375004806,-0.0015362276065917,-0.00682852073826518,0.00183727910231847,-0.00212374972328784,-0.0029331853054478003,-0.00039325375004806005,-0.00030724552131834005,-0.010748675936048752,0.010748675936048752,10748.675936048752
2015-03-26,-0.0060481986200365,-0.0172879229069579,-0.0011749573929451,-0.0023803307374738,0.0053453873310175,-0.0033362306583495,-0.0012096397240073,-0.002593188436043685,-0.00017624360894176499,-0.00047606614749476,0.00053453873310175,-0.0006672461316699001,-0.0045878453150556605,0.0045878453150556605,4587.845315055661
2015-03-27,-0.0058409244872636,-0.0144452027898442,0.0001675772175212,0.0023657607295033,-0.0067834448643404,0.0025037704479126,-0.00116818489745272,-0.0021667804184766297,2.513658262818e-05,0.00047315214590066,-0.0006783444864340401,0.0005007540895825201,-0.00301426698425203,0.00301426698425203,3014.26698425203
2015-03-30,-0.0002439688127764,0.0074126131705802,0.0234017372056167,0.0121623826471494,-0.0001305364227493,-0.0004562343586058,-4.879376255528001e-05,0.00111189197558703,0.003510260580842505,0.00243247652942988,-1.3053642274930001e-05,-9.124687172116e-05,0.006901534809308045,-0.006901534809308045,-6901.534809308045
2015-03-31,-0.0073515896559087,-0.0212311898050943,-0.0062528985744927,-0.0088346862175307,-0.0050379925997117,0.0013037715923218,-0.00147031793118174,-0.003184678470764145,-0.0009379347861739049,-0.00176693724350614,-0.00050379925997117,0.00026075431846436,-0.00760291337313274,0.00760291337313274,7602.91337313274
2015-04-01,0.0014750198325653,0.0090120207140087,-0.0038293373883861,-0.0039732542018475,-0.0085408730174878,0.0027837692272095,0.00029500396651306,0.001351803107101305,-0.000574400608257915,-0.0007946508403695002,-0.00085408730174878,0.0005567538454419001,-1.9577831319930218e-05,1.9577831319930218e-05,19.57783131993022
2015-04-02,-0.0106162743600201,0.0023234239662983,0.0094632095677105,0.0035234523037141,0.0029572767536656,-0.0012962306964965,-0.0021232548720040204,0.00034851359494474495,0.001419481435156575,0.0007046904607428201,0.00029572767536656,-0.0002592461392993,0.0003859121549073797,-0.0003859121549073797,-385.9121549073797
2015-04-06,0.0307942692680939,0.0192071825077433,-0.0008265574523838,0.0065870726471656,0.0212581154173678,0.0001437698375611,0.00615885385361878,0.002881077376161495,-0.00012398361785757,0.00131741452943312,0.00212581154173678,2.8753967512220003e-05,0.012387927650604827,-0.012387927650604827,-12387.927650604826
2015-04-07,-0.0004817197218854,0.0072906590024924,0.0062641296400022,-0.0020640327085871,-0.0060653229178221,0.000583771325293,-9.634394437708e-05,0.00109359885037386,0.0009396194460003299,-0.00041280654171742,-0.0006065322917822101,0.0001167542650586,0.0010342897835560797,-0.0010342897835560797,-1034.2897835560798
2015-04-08,-0.0026522703646341,-0.0348204685626244,0.0032816357632705,0.0026789415573472,-0.0101721462052424,6.377086752936953e-05,-0.0005304540729268199,-0.0052230702843936595,0.000492245364490575,0.00053578831146944,-0.00101721462052424,1.2754173505873907e-05,-0.005729951128378831,0.005729951128378831,5729.951128378831
2015-04-09,0.0014475453840558,-0.0072127444964442,0.0068560385802213,0.0044475758736258,-0.0035980022818393,-0.0023762287128539,0.00028950907681116,-0.00108191167446663,0.001028405787033195,0.00088951517472516,-0.00035980022818393005,-0.00047524574257078,0.0002904723933481748,-0.0002904723933481748,-290.47239334817476
2015-04-10,0.0057695317205077,0.0055399415679422,0.0037345748692707,0.0051893768994562,-0.01083423693377,0.0004237686168579,0.0011539063441015401,0.00083099123519133,0.000560186230390605,0.0010378753798912402,-0.001083423693377,8.475372337158e-05,0.002584289219569295,-0.002584289219569295,-2584.2892195692953
2015-04-13,0.000957862911269,0.0011711668181095,0.0059787142994002,-0.0045918068209611,-0.005564370388899,0.0006237684261231,0.0001915725822538,0.000175675022716425,0.0008968071449100301,-0.00091836136419222,-0.0005564370388899,0.00012475368522462,-8.598996797724498e-05,8.598996797724498e-05,85.98996797724499
2015-04-14,-0.0026371091805584,0.0108111517220307,0.0155069478535689,0.0016284322585138,-0.0034846413494175,0.001543768502417,-0.00052742183611168,0.001621672758304605,0.0023260421780353347,0.00032568645170276,-0.00034846413494175,0.0003087537004834,0.00370626911747267,-0.00370626911747267,-3706.26911747267
2015-04-15,0.014539572598846,0.0280558321240922,0.0183895525910177,0.0051349890449955,0.0069920034607046,0.0003037725459961,0.0029079145197692,0.00420837481861383,0.002758432888652655,0.0010269978089991001,0.00069920034607046,6.075450919922e-05,0.011661674891304465,-0.011661674891304465,-11661.674891304465
2015-04-16,-0.0023693129332855,0.0173809255457688,-0.0062490479724581,-0.0007787467579851,0.0027827902786704,0.0010237680446533,-0.0004738625866571,0.00260713883186532,-0.0009373571958687149,-0.00015574935159702,0.00027827902786704,0.00020475360893066,0.001523202334540185,-0.001523202334540185,-1523.2023345401851
2015-04-17,-0.0128909230579076,-0.0082540453820126,-0.0153179760786909,-0.0113757041890532,0.0073512528904006,0.0012637697231201,-0.00257818461158152,-0.00123810680730189,-0.0022976964118036347,-0.00227514083781064,0.0007351252890400601,0.00025275394462402,-0.007401249434833605,0.007401249434833605,7401.249434833605
2015-04-20,0.0305238230954008,0.0017514802416195,0.0063448785661398,0.0091927485865367,0.0050679161456982,-0.0016562284458251,0.006104764619080161,0.00026272203624292496,0.00095173178492097,0.0018385497173073401,0.00050679161456982,-0.00033124568916502,0.009333314082956196,-0.009333314082956196,-9333.314082956196
2015-04-21,-0.0063117804327181,-0.0068651863590546,-0.0148147451919577,-0.0014817025047679,-0.0058205461728877,-0.000696231268701,-0.0012623560865436202,-0.0010297779538581899,-0.002222211778793655,-0.00029634050095358,-0.00058205461728877,-0.0001392462537402,-0.005531987191178014,0.005531987191178014,5531.987191178014
2015-04-22,0.0081743661132786,-0.0009615446351288,0.0100598643959626,0.0050745828533862,-0.0005372106117897,-0.002096229933557,0.0016348732226557203,-0.00014423169526932,0.00150897965939439,0.0010149165706772399,-5.372106117897001e-05,-0.00041924598671140003,0.0035415707095676594,-0.0035415707095676594,-3541.5707095676594
2015-04-23,0.0081089093753218,0.0095755715076458,-0.0022268683962315,0.0023549408425523,-0.0014813196868964,0.0011437688838867,0.0016217818750643603,0.00143633572614687,-0.00033403025943472503,0.00047098816851046,-0.00014813196868964003,0.00022875377677734,0.003275697318374665,-0.003275697318374665,-3275.697318374665
2015-04-24,0.0994127559815777,-0.003181892051747,-0.0031901244444432,0.0022502668247534,0.0082823921826233,0.0013437686931519,0.019882551196315542,-0.00047728380776204996,-0.00047851866666648,0.00045005336495068004,0.00082823921826233,0.00026875373863038,0.0204737950437304,-0.0204737950437304,-20473.795043730403
2015-04-27,0.0033366370242827,0.0052445477209546,-0.0041617123365806,-0.0041499132407346,0.0049764113973047,-0.0001362289417357,0.00066732740485654,0.00078668215814319,-0.0006242568504870899,-0.00082998264814692,0.00049764113973047,-2.7245788347140004e-05,0.00047016541574905,-0.00047016541574905,-470.16541574905
2015-04-28,0.0232549681614849,0.0045862284029947,0.00671447875226,0.0027654044373465,0.0008264150689745,-0.0018162311542601,0.00465099363229698,0.0006879342604492049,0.001007171812839,0.0005530808874693,8.264150689745001e-05,-0.00036324623085202,0.006618575869099915,-0.006618575869099915,-6618.5758690999155
2015-04-29,-0.0020364216687431,0.0018912603600024,0.0132954412485721,-0.0037473481275732,0.0083454861756031,-0.0023362316120238,-0.00040728433374862005,0.00028368905400035996,0.0019943161872858148,-0.0007494696255146401,0.0008345486175603101,-0.00046724632240476,0.0014885535771784646,-0.0014885535771784646,-1488.5535771784646
2015-04-30,-0.0085979064743945,-0.0011027829983142,-0.0053599017178905,-0.0101805530332482,0.0131503571048294,-0.0002962268817992,-0.0017195812948789001,-0.00016541744974713,-0.000803985257683575,-0.00203611060664964,0.00131503571048294,-5.924537635984e-05,-0.003469304274836145,0.003469304274836145,3469.304274836145
2015-05-01,0.0004109522069341,0.0017325486717472,0.0055174359708534,0.0108637765634552,0.0089872387418266,-0.002696234129724,8.219044138682e-05,0.00025988230076207997,0.0008276153956280099,0.00217275531269104,0.00089872387418266,-0.0005392468259448,0.0037019204987058098,-0.0037019204987058098,-3701.9204987058097
2015-05-04,-0.0086684316897348,0.0034564310562534,0.0172995062581576,0.002936433147763,-0.0025648492814611,-0.0005762256610961,-0.00173368633794696,0.00051846465843801,0.0025949259387236397,0.0005872866295526001,-0.00025648492814611,-0.00011524513221922001,0.0015952608284019597,-0.0015952608284019597,-1595.2608284019598
2015-05-05,-0.0133558290423741,-0.0029842099852257,-0.0049566273618852,-0.0119080033585301,-0.0032944063047326,-0.0014962352741332,-0.00267116580847482,-0.00044763149778385497,-0.0007434941042827799,-0.00238160067170602,-0.00032944063047326004,-0.00029924705482664,-0.006872579767547375,0.006872579767547375,6872.579767547375
2015-05-06,-0.0281229162482932,-0.0014170183704475,-0.0074814330950525,-0.0044656811409319,0.0033279755195278,-0.002416225813684,-0.00562458324965864,-0.000212552755567125,-0.001122214964257875,-0.00089313622818638,0.00033279755195278005,-0.00048324516273680004,-0.00800293480845404,0.00800293480845404,8002.93480845404
2015-05-07,0.0090345627165947,-0.021656777751499,0.0090330248952643,0.0037667104694754,0.0137753559177923,0.0023837696086792,0.0018069125433189401,-0.00324851666272485,0.001354953734289645,0.00075334209389508,0.00137753559177923,0.00047675392173584,0.002520981222293885,-0.002520981222293885,-2520.981222293885
2015-05-08,0.0222342309733817,0.0335578231349714,0.0152320196138871,0.0133681479873611,-0.0083689262560908,0.0015037666332154,0.00444684619467634,0.00503367347024571,0.002284802942083065,0.00267362959747222,-0.00083689262560908,0.00030075332664308,0.013902812905511335,-0.013902812905511335,-13902.812905511335
2015-05-11,-0.0079894239505676,0.0001560270686834,-0.000610857978183,-0.005102556456082,-0.0047125985887043,-0.0048162235248656,-0.00159788479011352,2.340406030251e-05,-9.162869672745e-05,-0.0010205112912164,-0.00047125985887043,-0.0009632447049731201,-0.004121125281598409,0.004121125281598409,4121.125281598409
2015-05-12,-0.0004224277999992,-0.0095394894136309,-0.0013762856533648,-0.0029539964393672,-0.0044454158922763,0.0007037673961548,-8.448555999984e-05,-0.001430923412044635,-0.00020644284800472,-0.0005907992878734401,-0.00044454158922763,0.00014075347923096,-0.002616439217919305,0.002616439217919305,2616.439217919305
2015-05-13,0.0058961290328558,0.0095234426299055,0.0024453352560792,-0.0003050012906516,0.0068886847385861,-0.0007362331379027,0.00117922580657116,0.0014285163944858248,0.00036680028841187996,-6.100025813032001e-05,0.00068886847385861,-0.00014724662758054002,0.0034551640776166147,-0.0034551640776166147,-3455.1640776166146
